fingerprint	kind	verdict	date	reason
8c1d9532df073e6733b8faee968343d146463b1c	clone	consolidate	2026-09-03	make_test_video.sh:219-224 (post-encode `ffmpeg -v debug … trace_headers … grep -qE 'frame_mbs_only_flag.*0|MbInterlace|field_pic_flag.*1'` interlace check) vs 
8c43d955be6574fa06ee5beb9196f7e84f4a11bb	clone	deliberate	2026-09-04	`readNalData(index)` (1077-1086, operates on `mNalUnits`/`dataOffset`/`dataSize`) and `readAccessUnitData(index)` (1144-1153, operates on `mAccessUnits`/`startO
8c6a9b7d12e17dadd2b84fbefc660d75a2134baa	convention	deliberate	2026-09-04	members `str_description`, `frame_time`, `bit_rate`, `sample_rate` (ttavheader.h:78-104) use the original TTCut snake_case/no-prefix convention throughout the f
8ce51a364a7f7d0e64fa01f56426082badbe7475	clone	consolidate	2026-09-03	same family (duplicate-fixture block), overlapping window of clone x5 (386-397).
8d1ba1b44ed9ee0bc04dacd62230f076c7ee382e	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: evidence/target/reach: same as #205.
8d55424991b76484b3aa741be84acb4566919155	method-size	deliberate	2026-09-03	"245-line method (also flagged by clang-tidy, tool row below — same finding). progress-reporting.md: ""the mplex step of an MPG-output cut is neither a pool task "
8d5d35923f7faca6a7f97bf249fc20046cae39cb	clone	deliberate	2026-09-12	"both sides are the generic ""walk NAL start codes via `TTNaluParser::findStartCodePayload`, break on a type predicate"" loop (`parseH264FieldInfo`, ttframeindexer.cpp:244-248, predicate `type==1||5`, vs `firstSliceRbsp`, e"
8daa13b0a131a0febaf79435149cddc24cb739f4	convention	deliberate	2026-09-03	file consistently uses `/*!` Doxygen-style blocks (10/10 occurrences, 0 legacy-banner `/* /`). Locally consistent, just a different (also legacy-era) convention
8dd79cae1661a8b06e1ec53c31a5d395b2d01770	tool	consolidate	2026-09-12	one large if/else-if chain across all three settings classes (App-Defaults/Working-Set/Identity, per settings-state.md); target: split per value-class (matches the map's own three-class model) or at minimum replace the c
8e05078b2faab03fdacf124cbdc05218d8901d87	clone	consolidate	2026-09-03	"extern/ttessmartcut.cpp:1780-1823 (`readPocLsbFromAU`) and :2059-2101 (`readFrameNumFromAU`) share an identical ~20-line ""find first slice NAL (type 1/5), strip"
8e8145ef98efa1600f2dfa08c9d84f010383b947	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `(TTAudioStream*) mpAudioType->createAudioStream()`; target: `static_cast<TTAudioStream*>(...)`; reach: 1 line.
8ea2c33108a0553733fe0e8bdf61f671ce1e003c	clone	deliberate	2026-09-04	same-file scenario-block self-clone (see row 4).
8eb7e09b14f1b7e851d09539e38b11f6830dfaba	tool	consolidate	2026-09-12	same cause as the complexity finding above — the non-sequential branch (631-700) duplicates decodeFrameInternal's seek/guard/skip logic; the sequential branch (709-757) duplicates isFrameBlack/buildHistogram's read/EOF-d
8eec853331f3b95c08b92e6397b2fb6274e789dc	tool	consolidate	2026-09-12	"part of its complexity is the inlined 19-line analysis-wrapper block duplicated verbatim in `onLogoROISelected` (row ""clone x2 (2485-2504)""/C11 above); extracting `createAnalysisWrapper()` removes that branch-heavy inlin"
8f7722ce6581b856922592456f7d4aa012558dc2	convention	deliberate	2026-09-03	tabs expanded in batch C; whole file is consistent four-space
8f962b2153f1121a9e810b427cf7610e1da77327	tool	consolidate	2026-09-05	done 2026-09-05 batch F (section/AU/grid helpers, e0a2d4d4): same PAT/PMT Step-1/Step-2 structure as the clone finding above (lines 169-260)
90d1e90c43485a8411ec7333a0d5e84ac8e75702	convention	deliberate	2026-09-04	file logs through log-> throughout; internally consistent (conventions.md, 2026-09-04)
90f12ee951178383bbf5185b740ec74e863265af	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: gui/ttcutmainwindow.cpp:2172-2179, a pure `switch(stage)` returning `tr(...)` strings — `tr()` is itself a per-class static/genera
9137d1b48afeba3c2ecb9ca6141503fb33337a73	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: same function/pattern as above. | target/reach: same as above.
915c4715dbe0e87de24287facd2f7f2f43236b6a	convention	deliberate	2026-09-03	"""Originally TTCut (c) 2003-2010"" (line 6) but heavily reworked (886 lines, Smart-Cut/H.26x preview logic added 2024-2026 per audio-cut-timing.md/smart-cut.md); "
91e3cb1096f45bb2bac3c594ef46ad3720cacf58	clone	deliberate	2026-09-04	"both ranges are consecutive ""if (m==v) return; m=v;"" early-out setter bodies (ttsettings.cpp:261-348), one instance of the ~50-site setter idiom the whole file "
924e4d641c3d03d4322e5a295d4d57a1d89df6b6	clone	consolidate	2026-09-03	same generator-skeleton family, overlapping window of clone x2 (318-354) / clone x5 (364-393).
925fd2eb08352d56755cc41ef772d4cde17a9a7b	clone	deliberate	2026-09-12	`parseAudioSection`/`parseSubtitleSection` open+pending-set trailer — per-type parser family, same as #6; already calls `doOpenAudioStream`/`doOpenSubtitleStream` directly as the map's A4 recommends.
92756d6bec48f64070f2744b1dd558a1771f7a14	convention	deliberate	2026-09-03	file uses the legacy TTCut decorative-banner comment style (`/* ////.../` `* createAction` `* ...` `*/`) consistently 25/25 comment blocks; 0 uses of the projec
9288564610d3e1abe07e8478d0c82614ce2650e6	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: subtitle-file-delete loop vs `TTMplexProvider`'s audio-file-delete loop — cross-module duplicate, same family as #64/#67. | target
928d9d53be58822dc9c328a88471c89698c670d0	clone	deliberate	2026-09-04	same cut-abort-harness family boilerplate (assertion/report block) as row 6/8/10.
92bfd62171a276b17173e94a39dc3e902645ba54	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: same finding; `void onUserAbort();` at ttframesearchtask.h:43 lacks `override` unlike ttsearchtask.h:156, ttstreampoint_audioworke
92f8671403b71a970abef57c2704dd507527d8dc	convention	deliberate	2026-09-04	comment style, no structure; older forms remain in place per conventions.md
92fab9252b372c643b58d9691122e3bf83cacd5d	clone	consolidate	2026-09-13	done 2026-09-13 batch B (ea7f763a): startDetectorTask<Task>() connects pointsDetected and calls startAnalysisTask, for all four detectors
93163ac7a4f4f612ba5f01e1030613dc16e70e34	clone	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: identical "".info frame-rate fallback"" block (`TTESInfo::findInfoFile` → `esInfo.isLoaded()` → `if (frameRate<=0 && esInfo.frameRat"
93633b696b3d1a6ee38b4e2e3a073fa7cb7769cf	convention	deliberate	2026-09-04	comment style, no structure; older forms remain in place per conventions.md
93998138eb51f092f07ba83ef4eeb6927b2a5d92	clone	consolidate	2026-09-05	done 2026-09-05 batch E4 (TTTrackTreeView): this is the createActions() method body (ttMakeAction()+connect() per action), near-verbatim across TTAudioTreeView/TTCutTreeView/TTSubtitleTreeView/TTVideoTree
93b10c8b154a0cd1275ae439f747037fbf0d8c58	convention	deliberate	2026-09-03	file consistently uses `/*!` (32 occurrences) with only 1 stray legacy banner line; effectively locally consistent.
93f206dc91118b78602197dd0880e43356e09b42	clone	deliberate	2026-09-12	audio-track vs subtitle-track `outPath`/`onCut` lambda pairs inside `onDoCut` — per-type callers of the documented `cutAudioTracks`/`cutSubtitleTracks` twin (audio-cut-timing.md), each using the type-specific `audioStrea
9437bd72d707c4d789a45d2f744cc4be81bf6c63	clone	deliberate	2026-09-12	gui/ttcutmainwindow.cpp:1763-1777 (openProjectFile's two `connect()` calls for the R1 fix, confirmed) vs a settings-page ctor — coincidental connect-shape match (C9).
9439778881f20b4483f7bdd857aaa25c90e50916	convention	deliberate	2026-09-03	"avstream/ttfilebuffer.cpp:6 carries the ""Originally TTCut"" marker; legacy-file convention split as above."
94612d81b576a579f9ae2995f893f2836b40e22c	clone	deliberate	2026-09-12	both sides are a `if (vecA.size() == vecB.size()) { fill per-index } else { TTMessageLogger warningMsg(mismatch) }` defensive guard, but over different data (`droppedPerPacket` vs `entries`, ttdisplayordermap.cpp:316-324
949be0e737550a11b171374b37edbd2c1977fc99	tool	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `grep -rn ""createD2V""` finds only ttsettings.h:79 (declaration) and the load()/save() round-trip (ttsettings.cpp:689, :941) — zero"
949c707e6e350b629e11f29a1bb486f64e82dbe4	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `addTextElement` (member function, 443) vs a local lambda `addElement` inside `serializeSettings` (769) with an identical 3-line b
94a2a3f532a7d6e3c78c4492f9aa378247aa5acd	clone	deliberate	2026-09-04	"`actionX->setIcon(QIcon::fromTheme(...))` repeated per QAction, one line per distinct action — matches prior audit fingerprint 7ea2e618 (same ""theme icon with f"
94bc7416812f5756f08b320226e7b1984d2868b5	clone	deliberate	2026-09-04	overlapping window of row 18 (color-block boilerplate).
94d3e2fb0f420373b88cd21cad95aa8ab7b7e880	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `TTStreamPointModel::points()` accessor exists at ttstreampointmodel.h:44; `addPoints(const QList<TTStreamPoint>& points)` paramet
94f3a07bc4f79c1d03f9c1f753b944f273b5eefe	clone	deliberate	2026-09-03	common/ttsettings.cpp:133-203 — setter bodies `if (mX == v) return; mX = v;`, same idiom as above (Logging group). Differing field name/type per site is the mea
95719a3a8211dd90a6959940005550eb794cae5c	tool	consolidate	2026-09-05	done 2026-09-05 batch F (process_one_frame, switch table, e0a2d4d4): lines 507-537, a flat 7-way `if/else-if` chain over argv flags, 5 of which are simple `strcmp→bool=true` (see clone finding above)
960b7e335cd7f17f0e965af2978bea07f9932527	tool	deliberate	2026-09-03	es_skip = 9 + pes_header_data_length (line 512), where pes_header_data_length = payload[8] is an **untrusted byte straight from the stream (0-255)** with no ant
96337fabc3e252a2d2942adf38d06e266d7ab3cb	clone	deliberate	2026-09-03	common/ttsettings.cpp:758-772 (Cut/Chapter-group `load()` reads) — same load-idiom as 630-641/587-606.
964774a4957d25fb2515d4cae4d5e925830ba477	clone	deliberate	2026-09-12	C4, same pattern (setTabData/saveTabData tail).
96a96a62a9af0c5e838c8f9fc9122c83652ee1d7	clone	deliberate	2026-09-12	C4, resetToDefaults tails (confirmed reading all three files).
96f5186e7a953913be700d5043982a1ec38cac5b	convention	deliberate	2026-09-03	same file family/legacy banner (ttmpeg2decoder.h:1-9), consistently `/* */` throughout, no `//!`. Same conventions-draft.md legacy pattern.
972330d4be6966cce8ef40fdc805e5fb93ba8959	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `totalFrames += cutOutIndex-cutInIndex+1` summed over `cutList`, duplicated verbatim in two cut-start-banner sites — part of the #
972cc5980bc983d07a32cbfa02ca5b64ab13d310	clone	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: another window of the #20 "".info"" A/V-offset-assignment family (`mAvSyncOffsetMs` vs `avOffsetMs`). | target/reach: same as #20."
97524f15868bf67b3e4cfa1e009dbd8fd43f2835	method-size	consolidate	2026-09-03	parseSection still ~185 lines after parseEsRangeList (batch B); split by section kind is the next step
97dba50312fe465c1b29ceb9463ae6bb09d38443	tool	deliberate	2026-09-12	QString/value bundle getters return by value like the project majority; implicitly shared (run-2 precedent lastError())
97e7e0e038abc3563ca510afa38aa5deedb7ab19	class-size	documented	2026-09-03	the class's largest responsibility group (playback/temp-MKV lifecycle: `createTempMkvForPlayback`, `cleanupTempPlaybackFile`, `playbackSourceFingerprint`, `ensu
97fe0f1ee6c50f3c32d18775906ebc80e85e0cfe	convention	deliberate	2026-09-03	common/ttmessagelogger.cpp uses 4-space indentation uniformly throughout (e.g. lines 53-80, 194-236) with no tab/space mixing — internally consistent, just a di
980caf66b69a614f6d5b978ecce0b0c4845ff9f3	clone	deliberate	2026-09-04	same declaration family as the x4 clone above (row 3) — subset of the same four header classes' override boilerplate; same reasoning (pure-virtual override requ
984fa25def9f7aadacf61bf527221ed9fb7631e4	clone	deliberate	2026-09-12	C7/C9, treeview onAVDataChanged connect tail vs an unrelated settings-encoder ctor connect pair — coincidental shape match, not shared logic.
9869563da23155f44faebcb4a8daa6d7c6f1146c	clone	deliberate	2026-09-12	ttthreadtaskpool.cpp:129-133 (tail of `wireTask()`'s connects) vs gui/ttcutmainwindow.cpp:1777-1783 (`onOpenProjectFileFinished`/`onOpenProjectFileAborted`'s disconnect pair) — the clone window crosses a function boundar
98853b2d6fdc09574bc7224fd8f076c25498a6c3	tool	deliberate	2026-09-12	libavfilter graph construction (abuffer/abuffersink/silencedetect) is inherently verbose C-API code; comparable in shape/length to TTAudioAnomalyScanTask::collectFrameStats.
98eb1f3b954efa67a1b32d9b809877287db2fe54	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: evidence/target/reach: same pattern as #165.
996482bccce08d9a647a5b2ad66ec9d49e9f1526	file-size	deliberate	2026-09-03	"docs/code-map/ttcut-demux.md:4-5 states the script's ""installed copy at /usr/bin/ttcut-demux — the user copies it there after patches"", i.e. it is deployed as a"
9a035e53cedcd2f0567e4bfcfd3fe4385ea4caee	clone	deliberate	2026-09-12	same idiom window (connect/disconnect statement runs), 53 sites across common/data/gui (e.g. data/ttavdata.cpp:89-97, gui/ttcurrentframe.cpp:115-123) — each site wires different signal/slot pairs; shape-only match, per `
9a1cdd4993246fba265bf4cace31b377f6e4661f	tool	consolidate	2026-09-03	ttmpeg2window2.cpp:217-269 body touches only its `image`/`text` parameters and locals, no `this`/member access — mechanical, no design point.
9a3447119907e068f55d02f205488e9197de04df	clone	deliberate	2026-09-12	overlapping window of the previous class (wireTask signature + first three connects vs the same two gui/ttcutmainwindow.cpp connect blocks); idiom-only.
9a47d87b38ed64fbbda938038e4c0345e3291192	clone	deliberate	2026-09-12	`extern/ttaudiocutter.cpp:329-333` is `swr_alloc_set_opts2`/`swr_init` failure handling (`warningMsg` + `swr_free`/return); `extern/ttffmpegwrapper.cpp:141-145` is `avcodec_parameters_to_context` failure handling (`warni
9a82a8161572504045ab649c9d82b356fce4ff41	convention	deliberate	2026-09-03	"avstream/ttmpeg2videostream.cpp:6 carries the ""Originally TTCut"" marker; per mpeg2-cut.md this is the original-TTCut-descended MPEG-2 cutting engine, explicitly"
9b1e8fa05b96ef860ce0b615f64a16eb44d66db1	tool	consolidate	2026-09-03	ttmpeg2window2.cpp:319 `catch (TTMpeg2DecoderException ex)` — cppcheck is right, this slices/copies the exception; mechanical fix, no design point.
9b289369315bbdb6b1ec246f91c96bb08c61b667	clone	deliberate	2026-09-04	:2608-2609 (mid-point sample) and :2612-2613 (start-of-file fallback sample) are the two steps of the byte-probe retry the comment directly above (:2601-2606) d
9b645ff2ad1f2a000c544af2af3ec0d8a9dc4da2	method-size	deliberate	2026-09-04	sequential pipeline already delegating to setupVideoInput/addMediaInputs; no further clean target
9b68fd59dbab8276d224ea548eb524d291bce79e	clone	consolidate	2026-09-03	avstream/ttac3audiostream.cpp:210-221, avstream/ttmpegaudiostream.cpp:242-254, avstream/ttsrtsubtitlestream.cpp:215-226 are byte-identical createHeaderList() ta
9bdd048a30783a24cdc30759ea30f18213f493ca	clone	consolidate	2026-09-05	done 2026-09-05 batch F (ttcut-demux helpers, e0a2d4d4): SPAN_FIRST_PTS start_time probe (:2044-2046) and the VIDEO_DURATION format=duration fallback probe (:2075-2077) both use the same `-of default=noprint_wrappers=
9be43234598aea5d6974f81f52a8708e17f29e06	clone	deliberate	2026-09-03	extern/ttessmartcut.cpp:343-350, :492-498, :757-763; extern/ttffmpegwrapper.cpp:203-210 — the `if (TTSettings::instance()->logXxx()) qDebug() << ...;` gated-tra
9c0315892128bf07482da8bb3dd9a70bd8af40f9	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: ttthreadtask.cpp:201-211 (`catch(const TTAbortException&)`) and :213-241 (`catch(const TTException& e)`) share an identical tail: 
9c17699da15169d52f9eeb5bc4fce3f303978c96	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: third occurrence of the `cutFrames` build loop from #14. | target/reach: same as #14.
